"Mouse_ID","Transect","Code","Sex","Longitude","Latitude","Year","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","HI","State","Locality","ID","PIN","Arrival","Wean","Death","Dist","Dissection","DaysInLab","BW","L","LCd","Spleen","Ltestis","Rtestis","Testes","Lepid","SemVes","Uterus","Ovaria","Grav","Litters","NN","MM","FF","Protocol","Aspiculuris_tetraptera","Syphacia_obvelata","Trichuris_muris","Taenia_taeniformis","Flea","Note","Zfy2","X","collapsed.GT","ith","L15","Y","Longitude.extra","Latitude.extra","Notes","Body_weight","Body_length","Tail_length","Species","Capture","Head.taken.","Liver_mass","Spleen_mass","Testis_mass","Left.epididymis.weight","Seminal.vesicle.weight","Embryo","Mix_Syphacia_Aspiculuris","Heterakis_spumosa","Mastophorus_muris","Hymenolepis_microstoma","Catenotaenia_pusilla","Cysticercus","Address","Status","Dissectors","Left_Testis_mass","Right_Testis_mass","Left.ovarium.weight","Right.ovarium.weight","Total","Embryo_left","Embryo_right","Feces_weight","Ectoparasites","Worms_presence","Hymenolepis_diminiuta","Taenia_martis","Heligmosomoides_polygurus","Hymenolepis","Taenia","Aspiculuris_Syphacia","Trichuris","Heterakis","Mastophorus","BCI","OPG","location"
"SK_3150","HZ_BR","ZEHL1","F",13.3994,52.7969,2015,"d",NA,"dd","dd","dd","dd","dd","dd","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd","HI 13",0,"Germany","Zehlendorf 1","SK",NA,"10/8/15","1F","Dissection",NA,"10/9/15",1,NA,NA,NA,0.0296,NA,NA,NA,NA,NA,NA,0.0082,"B-",NA,NA,NA,NA,"A",8,107,0,0,NA,NA,NA,NA,NA,5308,NA,NA,13.399,52.7969444444,NA,13.94,72.4,"83.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,115,0,NA,NA,0.615281521048314,2451,"13.3994 52.7969"
"SK_3151","HZ_BR","LIEB38","M",13.4636,52.9156,2015,"d","d","d","d","d","d","d","d","94","95/100","100","100","90/100","100","dd","dm","dd","dd","dm","dd","HI 14",0.1,"Germany","Liebenthal","SK",NA,"10/9/15","1M","Dissection",NA,"10/10/15",1,NA,NA,NA,0.0243,0.084,0.0853,0.0847,0.0296,0.1655,NA,NA,NA,NA,NA,NA,NA,"A",0,25,0,0,NA,NA,"d",NA,NA,2448,NA,NA,13.464,52.9155555556,NA,15.18,76.4,"87.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25,0,NA,NA,0.627303880702408,108108,"13.4636 52.9156"
"SK_3152","HZ_BR","NEULO9","F",13.1972,52.9008,2015,"d",NA,"dd","dd","dd","dd","dd","dd","94/100","95","125","100/120","100","80","dm","mm","mm","dm","dd","mm","HI 13",0.32,"Germany","Neulöwenberg","SK",NA,"10/9/15","1F","Dissection",NA,"10/10/15",1,NA,NA,NA,0.0259,NA,NA,NA,NA,NA,NA,0.0045,"B-",NA,NA,NA,NA,"A",0,0,0,0,NA,NA,NA,NA,NA,3246,NA,NA,13.197,52.9008333333,NA,13.48,73.7,"83.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.604931491200646,0,"13.1972 52.9008"
"SK_3154","HZ_BR","SCHORF16","M",13.5472,52.9217,2015,"d","d","d","d","d","d","d","d","94","100","100","120","100","100","dd","dd","dd","mm","dd","dd","HI 14",0.1,"Germany","Schorfheide 16","SK",NA,"10/9/15","1M","Dissection",NA,"10/10/15",1,NA,NA,NA,0.0437,0.081,0.0836,0.0823,0.0241,0.1205,NA,NA,NA,NA,NA,NA,NA,"A",0,0,0,0,NA,NA,"d",NA,NA,4355,NA,NA,13.544,52.9227777778,NA,19.37,81.8,"75.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.672919826225685,0,"13.5472 52.9217"
"SK_3155","HZ_BR","SCHORF16","M",13.5472,52.9217,2015,"d","d","d","d","d","d","d","d","94","100","100","120","100","100","dd","dd","dd","mm","dd","dd","HI 14",0.1,"Germany","Schorfheide 16","SK",NA,"10/9/15","1M","Dissection",NA,"10/10/15",1,NA,NA,NA,0.03,0.0579,0.0594,0.0587,0.0198,0.1436,NA,NA,NA,NA,NA,NA,NA,"A",0,2,0,0,NA,NA,"d",NA,NA,4356,NA,NA,13.544,52.9227777778,NA,17.3,81.4,"89.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,NA,NA,0.647979843636819,NA,"13.5472 52.9217"
"SK_3156","HZ_BR","SCHORF16","F",13.5472,52.9217,2015,"d",NA,"dd","dd","dd","dd","dd","dd","94","100","100","120","100","80","dd","dd","dd","mm","dd","mm","HI 13",0.16,"Germany","Schorfheide 16","SK",NA,"10/9/15","1F","Dissection",NA,"10/10/15",1,NA,NA,NA,0.0417,NA,NA,NA,NA,NA,NA,0.006,"B -",NA,NA,NA,NA,"A",0,0,0,0,NA,NA,NA,NA,NA,4358,NA,NA,13.544,52.9227777778,NA,16.42,76.4,"94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.645413116268803,0,"13.5472 52.9217"
"SK_3157","HZ_BR","SCHORF16","F",13.5472,52.9217,2015,"d",NA,NA,"dd","dd","dd","dd","dd","94","100","100","120","100","100","dd","dd","dd","mm","dd","dd","HI 12",0.086956522,"Germany","Schorfheide 16","SK",NA,"10/9/15","1F","Dissection",NA,"10/10/15",1,NA,NA,NA,0.0483,NA,NA,NA,NA,NA,NA,0.0092,"B -",NA,NA,NA,NA,"A",0,0,0,0,NA,NA,NA,NA,NA,4359,NA,NA,13.544,52.9227777778,NA,17.72,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.650553889657126,0,"13.5472 52.9217"
"SK_3158","HZ_BR","SCHORF16","M",13.5472,52.9217,2015,"d","d","d","d","d","d","d","d","100","100","100","120","100","100","mm","dd","dd","mm","dd","dd","HI 14",0.2,"Germany","Schorfheide 16","SK",NA,"10/9/15","1M","Dissection",NA,"10/10/15",1,NA,NA,NA,0.0229,0.0722,0.0767,0.0745,0.0292,0.2,NA,NA,NA,NA,NA,NA,NA,"A",0,0,0,0,NA,NA,"d",NA,NA,4357,NA,NA,13.544,52.9227777778,NA,17.89,82.2,"84.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.654148402568557,0,"13.5472 52.9217"
"SK_3159","HZ_BR","HOHST1","M",13.9858,52.5689,2015,"d","m","m","m","m","m","m","m","100","95","125","120","70/100","80","mm","mm","mm","mm","dm","mm","HI 14",0.9,"Germany","Hohenstein 1","SK",NA,"10/9/15","1M","Dissection",NA,"10/10/15",1,NA,NA,NA,0.0186,0.0672,0.0664,0.0668,0.0164,0.0786,NA,NA,NA,NA,NA,NA,NA,"A",15,0,0,0,NA,NA,"m",NA,NA,1349,NA,NA,13.986,52.5688888889,NA,13.7,77.9,"72.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15,0,NA,NA,0.600950598438098,0,"13.9858 52.5689"
"SK_3160","HZ_BR","NEUM39","F",14.1611,52.7408,2015,"d",NA,"mm","mm","mm","mm","dm","mm","100","95","125","120","70/90","80","mm","mm","mm","mm","mm","mm","HI 13",0.92,"Germany","Neumädewitz 39","SK",NA,"10/9/15","1F","Dissection",NA,"10/10/15",1,NA,NA,NA,0.0208,NA,NA,NA,NA,NA,NA,NA,"B+",NA,NA,NA,NA,"A",0,4,0,0,NA,NA,NA,NA,NA,3250,NA,NA,14.161,52.7408333333,NA,12.26,76.3,"70.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,NA,NA,0.578207852400639,0,"14.1611 52.7408"
"SK_3161","HZ_BR","NEUM39","F",14.1611,52.7408,2015,"d",NA,"mm","mm","mm","mm","mm","mm","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm","HI 13",0.96,"Germany","Neumädewitz 39","SK",NA,"10/9/15","1F","Dissection",NA,"10/10/15",1,NA,NA,NA,0.0282,NA,NA,NA,NA,NA,NA,NA,"B-",NA,NA,NA,NA,"A",0,0,0,0,NA,NA,NA,NA,NA,3251,NA,NA,14.161,52.7408333333,NA,10.3,72.4,"65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.544612690791402,0,"14.1611 52.7408"
"SK_3162","HZ_BR","HAMMEL","F",13.4286,53.0689,2015,"d",NA,"mm","mm","mm","dm","mm","mm","100","95","100/125","120","90","80","mm","mm","dm","mm","mm","mm","HI 13",0.88,"Germany","Hammelspring 6","SK",NA,"10/9/15","1F","Dissection",NA,"10/10/15",1,NA,NA,NA,0.0368,NA,NA,NA,NA,NA,NA,NA,"B+",NA,NA,NA,NA,"A",0,30,20,0,NA,NA,NA,NA,NA,1207,NA,NA,13.429,53.0688888889,NA,16.94,80.1,"77.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,30,20,NA,NA,0.645562310798597,0,"13.4286 53.0689"
"SK_3164","HZ_BR","GIEL68","M",13.8756,52.6053,2015,"m","m","m","m","m","d","m","m","100","95","125","120","90/100","100","mm","mm","mm","mm","dm","dd","HI 14",0.8,"Germany","Gielsdorf 68","SK",NA,"10/8/15","1M","Dissection",NA,"10/10/15",2,NA,NA,NA,0.037,0.0898,0.0914,0.0906,0.0177,0.0576,NA,NA,NA,NA,NA,NA,NA,"A",0,0,0,0,NA,NA,"m",NA,NA,1115,NA,NA,13.876,52.6052777778,NA,15.35,81.6,"72.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.620450115507406,0,"13.8756 52.6053"
"SK_3165","HZ_BR","GIEL68","F",13.8756,52.6053,2015,"m",NA,"mm","mm","mm","dd","mm","mm","100","95","100/125","120","90","80","mm","mm","dm","mm","mm","mm","HI 13",0.88,"Germany","Gielsdorf 68","SK",NA,"10/8/15","1F","Dissection",NA,"10/10/15",2,NA,NA,NA,0.0725,NA,NA,NA,NA,NA,NA,0.0104,"B-",NA,NA,NA,NA,"A",0,16,0,0,NA,NA,NA,NA,NA,1127,NA,NA,13.876,52.6052777778,NA,19.3,90.6,"77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,0,NA,NA,0.656859019523494,0,"13.8756 52.6053"
"SK_3166","HZ_BR","GIEL68","F",13.8756,52.6053,2015,"m",NA,"mm","mm",NA,"dd","mm","mm","100","95","100/125","120","90/100","80","mm","mm","dm","mm","dm","mm","HI 12",0.826086957,"Germany","Gielsdorf 68","SK",NA,"10/8/15","1F","Dissection",NA,"10/10/15",2,NA,NA,NA,0.0417,NA,NA,NA,NA,NA,NA,0.0057,"B-",NA,NA,NA,NA,"A",0,0,0,0,NA,NA,NA,NA,NA,1128,NA,NA,13.876,52.6052777778,NA,10.4,82.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.530684987274708,0,"13.8756 52.6053"
"SK_3167","HZ_BR","GIEL68","M",13.8756,52.6053,2015,"m","m","m","m","m","d","m","m","100","95/100","125","120","90","80","mm","dm","mm","mm","mm","mm","HI 14",0.9,"Germany","Gielsdorf 68","SK",NA,"10/8/15","1M","Dissection",NA,"10/10/15",2,NA,NA,NA,0.0231,0.0661,0.072,0.0691,0.0117,0.0388,NA,NA,NA,NA,NA,NA,NA,"A",0,45,0,0,NA,NA,"m",NA,NA,1116,NA,NA,13.876,52.6052777778,NA,13.2,73.8,"69.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,45,0,NA,NA,0.599860878989903,0,"13.8756 52.6053"
"SK_3168","HZ_BR","DANE22","F",13.6664,52.7339,2015,"d",NA,"dd","dd","dd","dd","dd","dd","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd","HI 13",0,"Germany","Danewitz 22","SK",NA,"10/8/15","1F","Dissection",NA,"10/10/15",2,NA,NA,NA,0.0508,NA,NA,NA,NA,NA,NA,0.0099,"B-",NA,NA,NA,NA,"A",3,90,0,0,NA,NA,NA,NA,NA,693,NA,NA,13.666,52.7338888889,NA,23.4,89.5,"91.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,93,0,NA,NA,0.70150614714337,0,"13.6664 52.7339"
"SK_3169","HZ_BR","DANE22","F",13.6664,52.7339,2015,"d",NA,"dd","dd","dd","dd","dd","dd","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd","HI 13",0,"Germany","Danewitz 22","SK",NA,"10/8/15","1F","Dissection",NA,"10/10/15",2,NA,NA,NA,0.0483,NA,NA,NA,NA,NA,NA,0.0078,"B+",NA,NA,NA,NA,"A",0,17,0,0,NA,NA,NA,NA,NA,694,NA,NA,13.666,52.7338888889,NA,17.66,83.7,"85.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17,0,NA,NA,0.64855369447442,0,"13.6664 52.7339"
"SK_3170","HZ_BR","DANE22","F",13.6664,52.7339,2015,"d",NA,"dd","mm","dd","dd","dd","dd","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd","HI 13",0.08,"Germany","Danewitz 22","SK",NA,"10/8/15","1F","Dissection",NA,"10/10/15",2,NA,NA,NA,0.0416,NA,NA,NA,NA,NA,NA,0.0058,"B+",NA,NA,NA,NA,"A",0,0,0,0,NA,NA,NA,NA,NA,695,NA,NA,13.666,52.7338888889,NA,19.3,84.8,"83.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.666645962499528,0,"13.6664 52.7339"
"SK_3171","HZ_BR","LIEB38","F",13.4636,52.9156,2015,"d",NA,"dd","dm","dd","dd","dd","dd","94","95/100","100","100","100","100","dd","dm","dd","dd","dd","dd","HI 13",0.08,"Germany","Liebenthal","SK",NA,"10/10/15","1F","Dissection",NA,"10/11/15",1,NA,NA,NA,0.012,NA,NA,NA,NA,NA,NA,0.0023,"B-",NA,NA,NA,NA,"A",0,25,0,0,NA,NA,NA,NA,NA,2451,NA,NA,13.464,52.9155555556,NA,9.92,62.3,"73.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25,0,NA,NA,0.555318088637816,1366,"13.4636 52.9156"
"SK_3172","HZ_BR","NEULO9","F",13.1972,52.9008,2015,"d",NA,"dd","dd","dd","dd","dd","dd","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd","HI 13",0,"Germany","Neulöwenberg","SK",NA,"10/10/15","1F","Dissection",NA,"10/11/15",1,NA,NA,NA,0.0406,NA,NA,NA,NA,NA,NA,0.0093,"B-",NA,NA,NA,NA,"A",0,0,0,0,NA,NA,NA,NA,NA,3247,NA,NA,13.197,52.9008333333,NA,19.94,86.7,"89.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.670646205534407,758,"13.1972 52.9008"
"SK_3173","HZ_BR","DENS12","M",13.3775,53.145,2015,"d","m",NA,"m",NA,"d",NA,"m","100","100","125","120","100","100","mm","dd","mm","mm","dd","dd","HI 11",0.529411765,"Germany","Densow 12","SK",NA,"10/10/15","1M","Dissection",NA,"10/11/15",1,NA,NA,NA,0.042,0.0738,0.0728,0.0733,0.0195,0.0762,NA,NA,NA,NA,NA,NA,NA,"A",5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,13.378,53.145,NA,17.12,78.9,"73.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,NA,NA,0.650212805412921,0,"13.3775 53.145"
"SK_3175","HZ_BR","NEULO9","F",13.1972,52.9008,2015,"d",NA,"dd","dd","dd","dd","dd","dd","94/100","100","100","100/120","100","100","dm","dd","dd","dm","dd","dd","HI 13",0.08,"Germany","Neulöwenberg","SK",NA,"10/10/15","1F","Dissection",NA,"10/11/15",1,NA,NA,NA,0.031,NA,NA,NA,NA,NA,NA,0.0077,"B-",NA,NA,NA,NA,"A",0,0,0,0,NA,NA,NA,NA,NA,3248,NA,NA,13.197,52.9008333333,NA,18.52,83.2,"83.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.660187272863734,0,"13.1972 52.9008"
"SK_3176","HZ_BR","GOTTES","F",14.1833,52.6378,2015,"d",NA,"mm","mm","mm","mm","mm","mm","94","95","125","120","70/100","80","dd","mm","mm","mm","dm","mm","HI 13",0.84,"Germany","Gottesgabe 1","SK",NA,"10/10/15","1F","Dissection",NA,"10/11/15",1,NA,NA,NA,0.0381,NA,NA,NA,NA,NA,NA,0.0096,"B-",NA,NA,NA,NA,"A",0,0,0,0,NA,NA,NA,NA,NA,1141,NA,NA,14.183,52.6377777778,NA,15.81,81.3,"74.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.627683264910001,0,"14.1833 52.6378"
"SK_3178","HZ_BR","STEG1","M",13.8433,53.1267,2015,"m","m","m","m","m","d","m","m","100","95/100","125","120","90","80","mm","dm","mm","mm","mm","mm","HI 14",0.9,"Germany","Stegelitz 1","SK",NA,"10/11/15","1M","Dissection",NA,"10/12/15",1,NA,NA,NA,0.0355,0.0707,0.0705,0.0706,0.0194,0.1366,NA,NA,NA,NA,NA,NA,NA,"A",30,0,0,0,NA,NA,"m",NA,NA,4491,NA,NA,13.843,53.1266666667,NA,16.23,83,"73.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,0.630677055110194,0,"13.8433 53.1267"
"SK_3179","HZ_BR","STERNF2","M",13.9703,53.0039,2015,"d","m","m","m","d","d","m","m","100","95","100/125","100","100","80","mm","mm","dm","dd","dd","mm","HI 14",0.6,"Germany","Sternfelde 2","SK",NA,"10/11/15","1M","Dissection",NA,"10/12/15",1,NA,NA,NA,0.0303,0.0657,0.072,0.0689,0.0203,0.1802,NA,NA,NA,NA,NA,NA,NA,"A",0,27,0,0,NA,NA,"m",NA,NA,4508,NA,NA,13.97,53.0038888889,NA,17.1,79.5,"70.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,27,0,NA,NA,0.648819952628765,0,"13.9703 53.0039"
"SK_3180","HZ_BR","STERNF2","F",13.9703,53.0039,2015,"d",NA,"mm","mm","mm","dd","mm","mm","100","95","125","100","90/100","80","mm","mm","mm","dd","dm","mm","HI 13",0.76,"Germany","Sternfelde 2","SK",NA,"10/11/15","1F","Dissection",NA,"10/12/15",1,NA,NA,NA,0.0285,NA,NA,NA,NA,NA,NA,0.0126,"B-",NA,NA,NA,NA,"A",0,44,0,0,NA,NA,NA,NA,NA,4511,NA,NA,13.97,53.0038888889,NA,22.6,88.6,"76.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,44,0,NA,NA,0.695329665871904,0,"13.9703 53.0039"
"SK_3181","HZ_BR","DOBB8","M",14.0356,53.0203,2015,"d","m","m","m","m","d","m","m","100","95","125","120","90/100","80","mm","mm","mm","mm","dm","mm","HI 14",0.85,"Germany","Dobberzin 8","SK",NA,"10/11/15","1M","Dissection",NA,"10/12/15",1,NA,NA,NA,0.076,0.0192,0.0204,0.0198,0.0108,0.1219,NA,NA,NA,NA,NA,NA,NA,"A",10,2,0,0,NA,NA,"m",NA,NA,780,NA,NA,14.036,53.0202777778,NA,16.79,73.3,"61.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12,0,NA,NA,0.656827025621328,0,"14.0356 53.0203"
"SK_3182","HZ_BR","STERNF2","M",13.9703,53.0039,2015,"d","m","m","m","m","d","m","m","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm","HI 14",0.9,"Germany","Sternfelde 2","SK",NA,"10/11/15","1M","Dissection",NA,"10/12/15",1,NA,NA,NA,0.0238,0.0665,0.0661,0.0663,0.0179,0.1241,NA,NA,NA,NA,NA,NA,NA,"A",0,22,0,0,NA,NA,"m",NA,NA,4509,NA,NA,13.97,53.0038888889,NA,15.55,82.3,"74.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22,0,NA,NA,0.622183614853859,407,"13.9703 53.0039"
"SK_3183","HZ_BR","BRITZ2","M",13.8119,52.8875,2015,"d","m","m","m","m","d","m","m","100","95","125","100/120","90/100","100","mm","mm","mm","dm","dm","dd","HI 14",0.7,"Germany","Britz 2","SK",NA,"10/11/15","1M","Dissection",NA,"10/12/15",1,NA,NA,NA,0.0172,0.0687,0.0715,0.0701,0.0189,0.0832,NA,NA,NA,NA,NA,NA,NA,"A",0,0,0,0,NA,NA,"m",NA,NA,265,NA,NA,13.812,52.8875,NA,14.34,80.8,"74.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.606344900274745,0,"13.8119 52.8875"
"SK_3184","HZ_BR","LINDE53","M",13.1278,52.8925,2015,"d","d","d","d","d","d","d","d","94/100","100","100","100/120","100","80","dm","dd","dd","dm","dd","mm","HI 14",0.2,"Germany","Linde 53","SK",NA,"10/11/15","1M","Dissection",NA,"10/12/15",1,NA,NA,NA,0.0248,0.0681,0.0691,0.0686,0.0137,0.0413,NA,NA,NA,NA,NA,NA,NA,"A",0,4,0,0,NA,NA,"d",NA,NA,2454,NA,NA,13.128,52.8925,NA,13.88,78.2,"75.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,NA,NA,0.603415059803942,74405,"13.1278 52.8925"
"SK_3185","HZ_BR","BRITZ2","M",13.8119,52.8875,2015,"d","m","m","m","m","d","m","m","94/100","95","125","120","90/100","80/100","dm","mm","mm","mm","dm","dm","HI 14",0.75,"Germany","Britz 2","SK",NA,"10/11/15","1M","Dissection",NA,"10/12/15",1,NA,NA,NA,0.025,0.04,0.0397,0.0399,0.0111,0.0221,NA,NA,NA,NA,NA,NA,NA,"A",0,0,0,0,NA,NA,"m",NA,NA,266,NA,NA,13.812,52.8875,NA,10.66,68,"63.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.560847042851633,0,"13.8119 52.8875"
"SK_3186","HZ_BR","STERNF2","M",13.9703,53.0039,2015,"d","m","m","m","m","d","m","m","100","95","125","120","70/90","80","mm","mm","mm","mm","mm","mm","HI 14",0.9,"Germany","Sternfelde 2","SK",NA,"10/11/15","1M","Dissection",NA,"10/12/15",1,NA,NA,NA,0.0298,0.0613,0.0614,0.0614,0.0206,0.1473,NA,NA,NA,NA,NA,NA,NA,"A",52,4,0,0,NA,NA,"m",NA,NA,4510,NA,NA,13.97,53.0038888889,NA,19.35,86.6,"79.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,56,0,NA,NA,0.664087270964624,0,"13.9703 53.0039"
"SK_3187","HZ_BR","ERKNKI","M",13.7581,52.3989,2015,"d","d","m","d","d","d","d","d","94","100","125","100","100","100","dd","dd","mm","dd","dd","dd","HI 14",0.15,"Germany","Erkner Kinderbauernhof","SK",NA,"10/11/15","1M","Dissection",NA,"10/12/15",1,NA,NA,NA,0.0368,0.0722,0.076,0.0741,0.0254,0.2292,NA,NA,NA,NA,NA,NA,NA,"A",0,0,0,0,NA,NA,"d",NA,NA,1034,NA,NA,13.7577777778,52.3991666667,NA,21.82,86.8,"91.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.690658304305068,0,"13.7581 52.3989"
